faq_id,faq_company,faq_major_category,faq_sub_category,faq_question,faq_answer
400,기아,기타,기타,"기아 임직원 차량 구매 서비스의 개인정보 수집 및 활용 약관을 알려주세요.","기아 임직원 차량 구매 서비스 제공을 위하여 기아 주식회사는 개인정보보호법 제15조에 따라 아래와 같이 정보주체의 개인정보를 동의 받아 수집하고 있습니다. 개인정보 처리에 대한 상세한 사항은 기아닷컴 사이트(https://www.kia.com)에 공개한 ‘개인정보 처리방침'을 참고하시기 바랍니다. 다만 본 동의서 내용과 상충되는 부분은 본 동의서의 내용이 우선합니다."
401,기아,기타,기타,"충전 인프라는 준비되고 있나요?","PBV는 100% 전용 전기차 플랫폼을 기반으로 하므로 기존 승용 EV와 동일한 충전 인프라를 사용하실 수 있습니다. 더하여 현재 국내외 급속/초급속 충전 관련 투자가 지속적으로 이루어지고 있으며, EV 보급 확대에 발맞춰 충전 인프라도 고도화되고 있으므로 충전 편의성은 계속 증대될 것입니다."
402,기아,기타,기타,"전기차 충전기 연결 후 고전압(고전압) 배터리가 충전 안되면 어떻게 해야 하나요?","차량의 충전 관리 설정을 확인하십시오."
403,기아,기타,기타,"완속 충전 케이블은 언제 사용하나요?","일부 완속 충전기는 관리의 어려움 등의 이유로 충전 케이블 미 설치
이런 경우 개인용 완속 충전 케이블 사용"
404,기아,기타,기타,"공조 장치용 에어필터(에어컨 필터) 점검 및 교체는 어떻게 하나요?","공조 장치용 에어필터(에어컨 필터)는 매 15,000km마다 정기적으로 교체하고"
405,기아,기타,기타,"개명을 했는데 기아에 제공된 개인정보 변경 방법은 무엇인가요?","개명 후 회원정보 변경은 당사 기아 홈페이지 또는 고객센터(080-200-2000)에서 가능합니다."
406,기아,기타,기타,"서비스 가입 과정에서 오류가 발생합니다.","사번을 한 번 더 확인해 주세요. 사번을 정확히 입력했는데도 오류가 발생하면 임직원 차량 구매 고객센터(02-3488-1030)로 연락해 주세요."
407,기아,기타,기타,"기존 App은 사용이 불가한가요? (MyKia, Kia Connect, Kia Digital Key, Kia Owner's Manual)","새롭게 통합된 "Kia App"에서 다양한 기능을 한 번에 이용하실 수 있습니다.
기존 App은 사전 안내 후 종료 예정으로 통합된 Kia App 설치하여 이용하시면 기존 계정 정보 그대로 편리하게 이용하실 수 있습니다."
408,기아,기타,기타,"기아가 생각하는 PBV 시장의 규모와 판매 목표는 어느 정도인가요?","기아 PBV는 초기 진입 시 기존 LCV 시장에서의 경쟁이 불가피할 것입니다. 현재도 지속 성장중인 LCV 시장은 ’30년 350만대 수준으로 성장할 것으로 예상되며, 이 중 유럽, 북미, 한국 등 선진시장 중심으로 150만 대 규모의 전동화 수요가 발생할 것으로 추정됩니다."
409,기아,기타,기타,"전기차 회생제동(패들 쉬프트) 사용방법은 어떻게 되나요?","회생제동 기능은 차량 감속 및 제동 시 전기 모터를 사용, 운동 에너지를 전기 에너지로 변환시켜 구동용(고전압) 배터리를 충전하는 기능입니다."
410,기아,기타,기타,"완속과 급속 충전기는 어떻게 구분하나요?","국가표준으로 지정된 충전구의 핀 갯수로 구분됨
핀이 5개인 AC단상은 완속 충전기
핀이 7개인 DC콤보는 급속 충전기
핀이 10개인 DC차데모는 급속 충전기"
411,기아,기타,기타,"기아멤버스 모바일카드 발급과 사용방법이 어떻게 되나요?","기아멤버스 모바일 카드는 기아멤버스 사이트 또는 Mykia 어플리케이션에 회원가입(카드회원까지 가입 필수)을 하시면 발급 받으실 수 있습니다."
412,기아,기타,기타,"차종별 엔진오일 교환주기는 어떻게 확인 할 수 있나요?","엔진오일은 일일 점검 항목으로 통상적으로 권장해 드리고 있는 엔진오일 교체 시기는 차종, 엔진 등에 따라 상이할 수 있습니다."
413,기아,기타,기타,"장애인이 차량을 구입할 때 어떤 혜택이 있나요?","장애인 조건으로 차량 구입 시 혜택 (서울시 기준)"
414,기아,기타,기타,"퇴사 후 평생사원으로 전환되었습니다. 기존에 인증한 재직자 정보로 차량을 구매할 수 있나요? ","소속 정보를 새로 인증하기 위해 기아 임직원 차량 구매 서비스 해지 후 평생사원으로 다시 가입해 주세요. 서비스 해지는 ‘마이페이지 > 회원정보 수정’에서 가능합니다."
415,기아,기타,기타," 기존 App 사용자도 회원 가입을 별도로 해야 하나요?","아닙니다. 기존 App을 사용하시던 고객님께서는 기아 통합 계정으로 로그인하시면 이용 중이신 차량이 자동으로 등록됩니다.
자동 등록까지는 다소 시간이 소요될 수 있으니 참고 부탁드립니다.

※ 커넥트 앱을 통해 공유받아 이용 중인 차량도 모두 자동으로 등록됩니다."
416,기아,기타,기타,"컨버전 파트너십에 가입하게 되면 어떤 이점이 있나요?","컨버전에 효율적인 사양이 최적화 되어있는 도너 모델을 제공받으실 수 있고, 바디빌더 가이드 매뉴얼, 3D CAD Data 등의 기술 지원서비스를 제공받으실 수 있습니다.
또한 법규 인증 관련된 지원 서비스도 제공 드릴 예정입니다. (해당 서비스는 PV5 출시시점 제공 예정입니다.)"
417,기아,기타,기타,"최근 전기차 시장의 성장속도가 둔화되는 상황에서 기아 PBV의 대응 전략은 무엇인가요?","최근 EV 성장속도의 둔화는 배터리 가격, 보조금 정책, 충전 이슈 등 복합적 요인이 작용하고 있습니다. 그러나 선진시장 중심으로 탄소배출, 도심진입 제한 등 ESG 관점의 친환경 규제가 지속 강화되는 추세이며, 제반 인프라 확충 노력이 지속되고 있습니다. 제조사에서 경쟁력 있는 EV 신차 개발 및 출시가 지속되고 있어 다소 시기가 지연되더라도, 기아는 ‘EV 대중화 시대’로의 전환은 불가피하다고 생각하고 있습니다."
418,기아,기타,기타,"친환경 전기차 충전카드는 어떻게 발급 받나요?","공공충전기에서 사용하실 수 있는 충전카드를 발급 받으실 수 있습니다."
419,기아,기타,기타,"충전카드는 어떻게 발급받아야 하나요?","저공해차 통합 누리집 사이트(WWW.EV.OR.KR)에서 공공 충전 멤버십 카드 발급가능
기타 충전사업자별 민간 충전 멤버십 카드는 사업자별 창구를 통해 발급가능"
420,기아,기타,기타,"기아멤버스 카드를 모바일카드 or 실물 카드로 선택하여 받을 수 있나요?","2018년 4월 2일부터 기아자동차 구입 시 멤버십 가입 신청서에 "모바일카드"를 선택하신 경우, 별도의 실물 카드 발급 없이 모바일카드 발급 안내 문자가 발송되고 있습니다."
421,기아,기타,기타,"브레이크 라이닝(패드) 교환주기에 대해 알려주세요","브레이크 패드는 통상 매 10,000km 마다 점검 후 이상 시 교환해 주는데 차량 운행이 가혹조건이면 상태에 따라 수시 점검하며, 교환주기가 빨라질 수 있습니다.
반드시 차량 인도 시 함께 받으셨던 사용설명서 정기점검 주기표를 참조하여 주시기 바랍니다.
(차종 별로 점검과 교환주기 다를 수 있음)"
422,기아,기타,기타,"지점과 대리점의 차량 판매금액이 다른가요?","기아는 판매질서 확립과 고객보호를 위해 정도판매 정책을 적극적으로 추진해왔으며, 그 일환으로 전국 지점 및 대리점 어디서나 동일한 가격과 조건으로 차량을 판매하고 있습니다."
423,기아,기타,기타,"서비스 해지는 어디서 하나요?","‘마이페이지 > 회원정보 수정’에서 가능합니다."
424,기아,기타,기타," 기아 통합 계정 정보를 분실했어요.","통합 계정 정보를 분실한 경우 Kia App 로그인 화면에서 아이디/비밀번호 찾기가 가능합니다.
▶ Kia App 앱 실행 > 홈 > 오른쪽 상단 "마이페이지" 접속 > '로그인해 주세요' 선택
① 비밀번호 입력 칸 하단 [아이디] 클릭
② 본인인증 / 모바일 인증 中 택 1 후 인증 완료
③ 기아 통합 계정 확인 가능"
425,기아,기타,기타,"컨버전 파트너십에 지원하고 싶어요.","PBV 컨버전 파트너십은 PV5 출시시점에 런칭 예정으로, '컨버전 파트너십' 페이지를 통해 지원하실 수 있습니다."
426,기아,기타,기타,"전기차의 고전압 배터리는 화재 및 폭발에 안전한가요?","전기차 배터리팩은 복합적인 안전장치 구축을 통해 배터리 열화, 발화 및 폭발을 예방합니다."
427,기아,기타,기타,"결제방식은 어떻게 되나요?","충전카드가 없어도 교통카드나 신용카드로 비회원 충전이 가능함
충전 멤버십 카드 보유시 신청 창구를 통해 결제카드 등록이 가능함"
428,기아,기타,기타,"기아멤버스 포인트 소멸 시점은 언제 인가요?","기아멤버스 포인트 유효기간은 적립시점으로부터 5년입니다.
기아멤버스 포인트 소멸은 포인트 활용기간을 좀 더 확보할 수 있도록 초기 적립시점의 익월 1일에
일괄적으로 소멸 됩니다.

기아멤버스 포인트는 오토큐 및 제휴업체에서 사용 가능하니 자세한 내용은 기아멤버스 홈페이지를
참고하여 주시기 바랍니다."
429,기아,기타,기타,"냉각수 교환주기에 대해 알려주세요","냉각수량 점검 및 교환은 일일 점검 항목으로 최초교환 20만km 또는 10년이며, 최초 교환 후 매 4만KM 또는 매2년 마다 교환입니다."
430,기아,기타,기타,"차량에 근저당 설정이 되어 있는데 말소할 수 있는 방법은 무엇인가요?","차량 근저당 설정은 통상적으로 캐피탈 할부를 이용하여 구입할 때 캐피탈 회사에서 신용 또는 보증인 이외에 별도의 채권확보가 필요할 경우에 근저당 설정을 하게 됩니다."
431,기아,기타,기타,"서비스 해지가 안 돼요.","아직 구매가 완료되지 않은 주문 건이 있으면 해지할 수 없습니다. 차량 인수 또는 주문 취소한 다음에 해지해 주세요."
432,기아,기타,기타,"Kia App 접속 시 디지털 키 1.0 앱이 있다고 실행이 안 돼요.","Kia App은 기아 커넥트, 마이기아, 디지털 키 앱을 통합한 앱으로 기존 디지털 키 앱을 이용하고 있을 경우 사용할 수 없습니다.
Kia App을 이용하실 경우 기존 디지털 키 앱을 삭제하시고 이용 가능합니다.
단, 기존에 발급된 키와 공유한 디지털 키 1.0은 모두 삭제되기 때문에 Kia App 접속 후 재발급하여 이용하시기를 바랍니다."
433,기아,기타,기타,"법규 인증에 대한 정보가 없어서 걱정이 됩니다. 도움을 어디서 받을 수 있을까요?","컨버전 파트너십 모델을 위한 법규 인증 지원 서비스가 제공되고 있습니다. 관련 정보는 추후 지원될 Homologation Service 페이지에서 제공받으실 수 있습니다."
434,기아,기타,기타,"기아가 PBV를 통해 추구하는 미래 모빌리티의 궁극적 지향점은 무엇인가요? ","기아는 고객 목적에 부합하는 다양한 차량과 소프트웨어 솔루션을 고객에게 제공하는 것을 넘어 단순 이동 공간으로 인식되는 차량을 라이프스타일 공간으로 재정의할 것입니다."
435,기아,기타,기타,"전기차에서 발생하는 전자파가 인체에 유해하지 않나요?","전기차에서 발생하는 전자파는 인체에 영향을 미치지 않는 경미한 수준입니다."
436,기아,기타,기타,"급속충전기는 어떠한 사용제약이 있나요?","환경부 급속충전기는 1회 충전당 40분 컷을 적용하고 있음 (사용자 재인증 후 추가 충전 가능)
한전 및 다른 충전사업자 충전기도 다른 차량이 대기할 경우 적당량을 충전하고 양보하는 것이 에티켓"
437,기아,기타,기타,"기아 홈페이지 회원가입을 했으나 로그인이 되지 않습니다. 왜 그런가요?","정보통신망법 개정 및 회원 고객님의 개인정보보호를 위하여 홈페이지에 1년 이상 로그인하지 않는 경우, 회원정보의 보호 및 운영의 효율성을 위해 휴면계정으로 전환됩니다."
